,Cluster,customer_number,baskets,total_spend,average_spend,average_item_spend,bakery,cashpoint,confectionary,dairy,deli,discount_bakery,drinks,frozen,fruit_veg,grocery_food,grocery_health_pets,lottery,meat,newspapers_magazines,practical_items,prepared_meals,seasonal_gifting,soft_drinks,tobacco,world_foods
1309,4,11182,889,1142.53,1.29,0.9674259102455546,106.1700000000001,1.0,75.41000000000001,186.63999999999982,6.9399999999999995,1.0,10.25,101.74999999999996,123.94000000000001,134.27999999999992,73.59000000000002,18.0,208.98000000000002,12.4,1.69,42.030000000000015,1.1,27.77000000000001,1.0,11.589999999999998
1310,2,12945,292,352.41,1.21,1.1259105431309906,44.29,1.0,16.020000000000003,46.26999999999999,1.0,1.0,1.0,51.39000000000001,5.2299999999999995,64.7,48.080000000000005,1.0,34.26,1.0,2.97,34.47,1.01,1.0,1.0,3.7199999999999998
1311,6,10232,128,209.32,1.64,1.3504516129032258,3.77,1.0,18.409999999999997,30.22,3.84,1.0,32.55,13.149999999999999,18.330000000000002,37.55,11.61,1.0,18.75,5.84,1.0,9.65,3.82,1.83,1.0,1.0
1312,5,7700,349,770.01,2.21,1.6666883116883118,9.39,50.0,70.35000000000002,18.929999999999996,2.5,1.0,267.48,13.45,37.910000000000004,44.66,67.49,1.0,67.36,20.04,1.0,8.889999999999999,22.58,56.67000000000002,9.52,2.79
1313,6,15059,130,379.94,2.92,2.4046835443037975,12.55,1.0,9.849999999999998,12.71,2.3,1.0,267.90999999999997,1.0,29.459999999999994,20.349999999999998,2.2,1.0,1.0,17.1,1.0,4.67,0.84,1.0,1.0,1.0
1314,0,4231,447,559.97,1.25,1.0369814814814815,52.87000000000002,1.0,59.12000000000001,77.95999999999994,1.59,1.0,1.0,21.97,76.53,45.830000000000005,10.219999999999999,50.0,40.48999999999999,20.25,1.0,44.7,6.17,8.06,35.49,8.719999999999999
1315,6,2183,75,131.07,1.75,1.579156626506024,6.29,1.0,29.740000000000006,20.799999999999997,1.0,8.25,6.93,1.0,1.0,5.99,39.59000000000001,1.0,5.0,4.2,1.0,1.59,0.42,2.27,1.0,1.0
1316,2,4235,493,609.01,1.24,1.041042735042735,49.93,1.0,17.82,130.16000000000008,1.0,4.15,1.0,36.37,134.68999999999994,60.43999999999998,26.520000000000003,1.0,78.21999999999998,1.4,1.0,58.84,1.02,9.040000000000001,0.41,1.0
1317,6,6540,92,296.86,3.23,1.8212269938650307,3.0,40.0,9.48,1.0,1.0,1.0,92.15,0.99,21.039999999999996,13.739999999999998,20.4,1.0,91.4,1.0,0.76,2.98,1.0,0.92,1.0,1.0
1318,1,5667,471,631.1,1.34,1.257171314741036,36.870000000000005,70.0,39.22000000000003,33.03999999999999,37.059999999999995,1.0,109.48999999999994,19.17,66.24999999999999,38.97000000000001,92.13000000000008,1.0,15.42,9.54,1.69,13.580000000000002,4.369999999999999,8.24,28.42,7.64
1319,1,5664,1401,2044.02,1.46,1.1317940199335548,79.74000000000002,15.0,201.4300000000001,95.26000000000003,67.10999999999997,89.93999999999998,8.5,196.8100000000001,169.76999999999995,76.41000000000003,280.21000000000004,4.0,284.22,57.83000000000002,1.0,71.52999999999997,31.64,293.9300000000001,7.22,13.469999999999999
1320,2,4243,540,930.64,1.72,1.193128205128205,61.32,1.0,92.21000000000001,67.53999999999999,57.81,49.739999999999995,1.0,164.24,138.56999999999994,126.77,38.459999999999994,1.0,5.19,13.330000000000004,1.0,74.48,6.970000000000001,11.809999999999997,22.2,1.0
1321,6,12950,104,146.27,1.41,1.160873015873016,5.9,1.0,13.85,13.529999999999998,3.26,1.0,5.95,10.600000000000001,12.590000000000003,9.34,16.15,1.0,38.05000000000001,1.0,0.84,6.41,1.0,4.66,2.97,2.17
1322,5,16054,317,687.61,2.17,1.7233333333333334,42.220000000000006,300.0,84.11000000000001,68.53999999999995,6.8999999999999995,1.0,9.25,22.66,2.84,15.81,4.13,15.0,1.0,49.569999999999986,1.0,62.0,1.35,3.23,1.0,1.0
1323,0,5665,243,340.54,1.4,1.150472972972973,16.04,1.0,16.92,34.46000000000001,1.0,2.63,68.96,14.369999999999997,13.780000000000003,41.170000000000016,18.439999999999998,12.0,40.49,3.93,1.0,19.99,4.26,3.01,13.96,16.13
1324,2,1567,535,712.49,1.33,1.1994781144781146,47.5,1.0,134.16999999999993,93.10999999999999,1.0,1.0,1.0,98.18999999999997,123.92000000000002,39.059999999999995,18.64,1.0,115.68,7.680000000000001,1.0,20.85,1.0,10.709999999999999,1.0,1.98
1325,4,12946,655,1145.1,1.75,1.5349865951742625,30.610000000000007,1.0,22.22000000000001,73.22999999999995,14.75,6.91,451.9900000000002,78.61,122.44,136.35999999999993,43.540000000000006,32.0,83.86000000000003,1.0,1.0,23.540000000000003,1.0,18.41,3.97,2.6599999999999997
1326,6,1559,286,376.09,1.32,0.8912085308056872,48.30000000000003,1.0,20.310000000000002,107.71999999999993,1.0,1.0,10.2,35.86,77.95,13.240000000000002,7.99,1.0,2.19,1.2,1.0,43.239999999999995,2.37,5.52,1.0,1.0
1327,1,10234,861,1195.47,1.39,1.2826931330472102,12.849999999999998,202.5,113.51000000000009,108.50999999999998,57.44000000000002,1.0,58.61999999999999,30.879999999999995,134.03999999999996,71.44000000000001,195.36000000000038,1.0,99.94,19.65,1.0,71.33,1.1,6.479999999999999,10.149999999999999,0.67
1328,0,8997,471,771.74,1.64,1.2096238244514106,69.83999999999999,1.0,19.63,84.04999999999995,1.16,43.85,6.8,59.2,68.50999999999999,70.18999999999998,10.589999999999998,19.0,190.18000000000004,6.450000000000001,1.0,23.669999999999995,1.69,16.52,69.91,10.5
1329,6,1580,189,324.37,1.72,1.3026907630522089,3.8200000000000003,1.0,38.42,20.21,3.8500000000000005,1.0,137.16,10.92,13.26,10.09,10.27,1.0,29.200000000000003,4.1,1.0,24.669999999999995,1.69,13.270000000000001,1.0,3.44
1330,5,1579,804,1312.73,1.63,1.4782995495495497,66.83999999999999,115.8,55.27000000000001,154.46000000000006,2.5,1.0,328.45,28.690000000000005,205.25999999999974,43.7,26.7,12.0,78.05000000000001,21.839999999999993,1.0,127.93000000000013,1.35,23.36000000000001,1.0,20.53
1331,4,7705,487,810.6,1.66,1.4475,14.020000000000001,1.0,55.129999999999995,69.15999999999998,9.92,1.0,22.04,72.83000000000003,123.70999999999997,152.15999999999994,94.09,1.0,122.06999999999996,1.7,1.0,47.66000000000001,1.69,22.44,1.0,1.98
1332,1,10958,694,1589.25,2.29,1.8501164144353899,24.900000000000002,55.0,91.54,79.27000000000002,41.63999999999999,1.0,467.4800000000003,23.089999999999996,118.20999999999998,57.559999999999995,75.84,20.0,37.47,10.0,7.66,37.03999999999999,16.56,41.45999999999997,364.84000000000015,19.689999999999998
1333,1,7710,415,813.69,1.96,1.6339156626506026,15.950000000000001,292.9,18.55,75.90999999999998,8.48,1.0,5.11,23.269999999999996,51.339999999999996,66.90999999999997,26.569999999999997,1.0,63.78000000000001,17.189999999999998,1.0,41.28,1.0,2.6,82.16000000000003,21.689999999999998
1334,3,4242,213,385.56,1.81,1.6985022026431718,16.34,32.0,2.56,60.16999999999997,1.0,1.0,1.0,11.940000000000001,27.209999999999997,47.78999999999999,7.52,1.0,29.93,2.2800000000000002,1.0,17.4,4.12,1.26,124.26000000000006,0.78
1335,6,6654,499,458.43,0.92,0.6254160982264666,22.67000000000001,1.0,12.019999999999998,12.549999999999999,6.07,3.19,88.82,11.16,13.95,25.659999999999993,229.81000000000026,1.0,2.13,13.040000000000001,1.1,9.42,0.84,5.999999999999999,1.0,1.0
1336,1,10925,1307,1459.2,1.12,0.9270648030495553,83.29000000000002,10.0,123.59000000000006,136.26000000000002,17.279999999999998,1.0,3.46,153.84,143.21,96.27999999999994,289.99999999999983,32.0,113.89000000000003,23.920000000000005,1.92,79.17000000000004,24.27,108.03999999999995,5.82,12.959999999999999
1337,4,1589,698,794.97,1.14,1.0728340080971661,61.70000000000004,1.0,58.70000000000001,88.96999999999996,1.0,0.5,147.75,59.61000000000001,80.52000000000005,93.28000000000004,62.28000000000001,1.0,11.67,14.030000000000001,16.88,62.96,1.0,36.12,1.0,1.0
1338,4,1588,1139,1366.6,1.2,0.9989766081871344,108.50999999999998,1.0,153.05000000000004,182.54000000000013,29.56000000000001,1.0,6.8,146.00000000000003,57.76999999999999,243.57000000000022,47.67999999999999,1.0,114.10000000000001,22.409999999999993,4.63,172.53999999999996,3.4,36.45999999999998,1.0,37.58
1339,1,4245,1101,1296.12,1.18,1.0946959459459458,115.61000000000003,57.0,61.10999999999997,99.19000000000011,34.879999999999995,15.410000000000002,1.0,10.95,7.87,45.980000000000004,74.08,438.0,49.50999999999999,0.35,1.0,38.55000000000001,1.15,33.29000000000001,210.29000000000005,2.9000000000000004
1340,5,5679,302,431.5,1.43,1.2580174927113703,11.11,54.0,31.99000000000001,39.289999999999985,1.0,1.0,90.50999999999999,14.75,0.89,42.96000000000001,32.94,9.1,20.16,1.1,3.4,35.57,4.25,17.839999999999996,21.64,1.0
1341,6,12964,180,226.84,1.26,1.1119607843137256,10.32,1.0,44.760000000000005,29.409999999999997,1.19,1.0,1.0,21.84,22.209999999999997,38.41000000000002,13.92,1.0,11.31,1.0,1.0,21.599999999999998,1.0,9.19,1.0,2.6799999999999997
1342,2,8994,434,505.19,1.16,0.9407635009310987,80.13000000000002,1.0,50.45,139.44,7.76,1.0,12.76,44.68,6.95,41.90000000000001,51.2,8.0,3.7800000000000002,18.64,1.0,10.63,2.9699999999999998,22.240000000000002,1.0,3.66
1343,2,15070,385,558.65,1.45,1.233222958057395,17.71,20.0,66.00000000000001,116.42000000000006,35.18000000000001,1.0,1.0,12.720000000000002,101.10999999999994,73.65000000000003,21.790000000000003,1.0,30.08,18.729999999999993,1.92,35.55,5.47,1.0,1.0,2.3200000000000003
1344,1,4258,735,998.11,1.36,1.2730994897959185,51.46000000000002,25.8,70.95,66.54999999999998,1.0,1.0,1.0,55.43999999999999,44.46999999999999,100.55000000000004,83.67000000000004,13.0,117.9,26.400000000000013,1.61,44.09,1.0,19.419999999999998,273.1400000000005,3.66
1345,0,10242,404,600.38,1.49,1.3583257918552036,36.32999999999999,15.0,38.33,44.230000000000004,4.840000000000001,1.0,3.82,43.61999999999999,41.68999999999998,79.62,63.05000000000001,1.0,167.31000000000003,8.339999999999998,1.0,15.780000000000001,2.53,4.32,28.209999999999997,3.36
1346,0,15068,419,642.16,1.53,1.269090909090909,24.510000000000005,1.0,24.950000000000003,58.30000000000003,19.78,1.0,1.0,17.829999999999995,23.990000000000006,44.91000000000001,26.590000000000007,1.0,18.21,10.26,1.0,21.440000000000005,0.84,1.0,349.11999999999983,1.43
1347,2,4254,234,287.13,1.23,1.0959160305343512,34.29,5.0,50.940000000000005,32.53,1.0,1.0,1.0,2.56,53.98,26.16,21.67,1.0,10.97,4.0600000000000005,1.0,12.32,11.940000000000001,3.1100000000000003,2.18,15.419999999999996
1348,0,9011,654,1023.32,1.56,1.1681735159817352,6.52,1.0,44.40000000000001,102.40000000000012,29.070000000000004,16.270000000000003,41.05,98.55000000000001,79.43,108.98999999999998,75.39,18.0,113.74999999999996,5.1,1.92,116.76999999999997,14.59,49.900000000000006,92.22,9.0
1349,5,7715,383,579.94,1.51,1.3210478359908886,32.49,211.0,51.01,33.300000000000004,41.550000000000004,1.0,19.97,17.11,31.210000000000004,7.86,9.919999999999998,1.0,8.64,56.05,1.0,29.209999999999997,1.0,12.840000000000002,1.0,17.779999999999998
1350,6,11825,53,52.59,0.99,0.7733823529411765,11.14,1.0,16.62,8.28,1.1,3.5300000000000002,1.0,2.46,1.89,1.0,2.0300000000000002,1.0,1.0,1.28,1.0,1.11,1.69,0.48,1.0,0.98
1351,4,1594,379,799.62,2.11,1.868271028037383,8.4,1.0,38.510000000000005,18.280000000000005,5.8,1.0,418.47,6.74,42.670000000000016,57.82000000000001,45.21000000000001,1.0,101.50999999999999,0.35,1.69,3.99,9.739999999999998,41.44,1.0,1.0
1352,4,1595,422,765.7,1.81,1.546868686868687,16.830000000000002,1.0,59.32000000000001,51.33,9.74,1.0,191.35999999999996,26.290000000000003,176.16,66.26,31.360000000000007,4.0,90.04999999999998,4.050000000000001,1.06,14.43,4.66,18.800000000000004,1.0,1.0
1353,4,7726,926,913.8,0.99,0.8524253731343283,32.73,1.0,158.34000000000006,111.14000000000003,130.53000000000011,17.21,18.11,31.320000000000004,29.26,71.53999999999998,79.41000000000004,1.0,50.34,22.029999999999987,3.82,53.81000000000001,31.999999999999993,60.02000000000002,1.0,12.19
1354,3,4257,209,381.08,1.82,1.3807246376811593,16.880000000000003,1.0,42.28000000000002,32.45,1.0,1.0,1.0,8.03,10.9,16.93,23.74,1.0,5.43,1.25,1.0,12.879999999999999,2.71,19.630000000000003,187.96999999999997,1.0
1355,0,9001,306,531.22,1.74,1.4016358839050134,8.5,1.0,23.51,51.25,50.63000000000001,1.0,10.280000000000001,9.43,45.55999999999999,30.13,61.440000000000005,92.0,80.85000000000002,2.3200000000000003,10.81,15.959999999999999,5.949999999999999,3.34,20.64,8.62
1356,4,1604,490,808.88,1.65,1.326032786885246,34.86000000000001,7.0,94.27999999999999,89.82000000000001,52.4,1.0,17.259999999999998,37.620000000000005,96.34,34.46,203.13,1.0,28.6,9.659999999999998,1.95,33.54,5.22,57.800000000000004,1.0,4.94
1357,2,4268,328,477.41,1.46,1.058558758314856,34.38,1.0,60.51999999999999,28.750000000000004,0.62,1.0,1.0,20.46,50.959999999999994,46.72,47.46000000000001,1.0,20.83,7.22,0.84,9.8,17.96,98.78000000000003,28.54,3.57
1358,3,12968,195,521.76,2.68,2.174,41.690000000000005,57.0,12.97,8.28,1.0,1.0,1.0,1.39,3.1799999999999997,11.200000000000001,15.05,52.0,15.340000000000002,1.0,1.0,13.510000000000002,1.0,7.24,282.9100000000001,1.0
1359,4,10248,2489,3789.25,1.52,1.316626129256428,172.3999999999999,25.0,290.94999999999976,433.0900000000001,1.3,1.0,331.40999999999997,369.73000000000076,394.92,235.69999999999987,884.4500000000007,10.0,191.82000000000008,19.310000000000006,1.0,199.51000000000002,1.44,216.51999999999958,2.43,9.27
1360,3,9634,244,401.44,1.65,1.5035205992509364,14.32,11.0,26.01000000000001,32.11000000000001,1.89,1.0,71.88999999999999,6.359999999999999,55.59999999999999,10.389999999999999,3.3800000000000003,33.0,41.03,5.0,1.0,5.85,1.0,1.64,75.87000000000002,6.1000000000000005
1361,3,15664,151,335.79,2.22,1.8971186440677967,28.95,117.5,31.299999999999997,25.170000000000005,7.35,1.0,35.67999999999999,1.0,12.120000000000001,3.79,1.23,13.0,0.59,28.260000000000005,1.0,7.0600000000000005,1.0,3.4799999999999995,16.96,3.35
1362,6,11761,356,315.92,0.89,0.5581625441696113,28.579999999999995,1.0,1.0,31.779999999999994,1.81,1.0,1.69,2.9,62.419999999999995,3.9000000000000004,4.61,22.0,64.44,15.099999999999996,1.0,58.76,1.0,1.0,11.239999999999998,6.6899999999999995
1363,6,12969,92,200.65,2.18,1.8076576576576577,2.8,20.0,5.9399999999999995,15.02,1.0,1.0,32.3,10.1,17.05,20.46,32.06,27.0,13.860000000000001,1.0,1.0,2.19,1.15,0.72,1.0,1.0
1364,4,7729,721,1309.01,1.82,1.3678265412748172,55.379999999999995,1.0,181.71000000000015,106.06000000000003,25.41,1.0,32.9,72.36000000000001,94.69000000000004,203.46000000000004,321.3600000000001,1.0,45.73,8.54,1.0,87.61999999999998,27.71,25.740000000000002,1.0,20.339999999999996
1365,4,5676,695,879.91,1.27,1.0090711009174311,67.59000000000002,10.0,100.00000000000003,80.46999999999998,1.0,1.0,73.19,9.29,120.24999999999993,58.69,103.60999999999999,1.0,40.72,84.99999999999997,1.9,33.839999999999996,1.15,74.9,8.22,11.09
1366,3,12973,289,814.1,2.82,2.2676880222841227,59.510000000000026,1.0,10.23,78.68000000000002,19.52,1.0,1.0,1.0,70.52999999999999,24.14,56.099999999999994,110.0,5.87,1.0,12.12,15.02,1.0,0.76,335.5,16.120000000000005
1367,5,1623,314,524.25,1.67,1.2248831775700935,27.029999999999998,145.0,21.550000000000004,65.46,0.95,1.0,68.83,31.090000000000003,33.39000000000001,11.679999999999998,22.119999999999997,1.0,30.889999999999997,5.57,6.79,23.45,4.23,14.59,1.0,10.63
1368,0,12978,307,907.16,2.95,2.5198888888888886,32.370000000000005,1.0,54.730000000000004,32.88999999999999,1.0,1.0,96.73,18.939999999999998,67.22999999999999,15.309999999999999,42.18,1.0,4.08,1.0,1.0,29.289999999999992,19.580000000000002,16.39,474.6699999999998,2.77
1369,1,11127,1804,2590.29,1.44,1.1795491803278688,76.83000000000004,110.0,142.51999999999998,165.8400000000001,4.95,1.0,264.57000000000016,347.1100000000003,259.79999999999967,303.01999999999964,273.96,19.0,185.18999999999997,17.340000000000003,1.61,292.77000000000004,9.739999999999998,102.85000000000002,8.16,5.03
1370,2,1617,333,442.1,1.33,1.0943069306930693,24.470000000000002,1.0,36.48,108.64999999999999,1.0,1.0,2.55,27.979999999999997,53.56,28.36,34.89,1.0,91.37999999999998,18.020000000000003,0.84,12.690000000000001,1.0,0.72,1.0,8.51
1371,5,1626,412,576.25,1.4,1.0091943957968477,147.67999999999992,65.0,33.92,67.79,0.88,1.0,1.0,35.339999999999996,19.340000000000003,34.18999999999999,27.049999999999994,45.0,10.9,8.43,1.0,16.939999999999998,1.0,34.72,1.0,29.069999999999997
1372,3,12981,328,1029.29,3.14,2.5351970443349754,39.059999999999974,625.0,44.72000000000003,83.84000000000003,1.0,1.0,1.0,1.0,38.230000000000004,12.309999999999999,11.05,1.0,1.59,1.0,1.0,2.1799999999999997,1.18,11.170000000000002,117.98000000000003,40.98
1373,0,10252,323,1308.29,4.05,3.2383415841584156,16.889999999999997,1.0,31.740000000000002,31.379999999999995,16.759999999999998,1.0,413.2699999999999,11.34,39.46000000000001,63.26000000000001,44.01,1.0,17.5,17.919999999999998,1.0,35.30000000000001,1.69,7.390000000000001,546.7999999999998,13.580000000000002
1374,0,9030,457,751.24,1.64,1.3886136783733827,5.5600000000000005,1.0,58.010000000000005,41.48000000000001,2.5,1.65,31.409999999999997,17.36,59.83000000000002,66.72999999999999,24.080000000000002,132.0,72.17000000000002,37.26000000000001,2.88,16.970000000000002,24.960000000000004,35.82999999999999,117.67999999999995,2.8800000000000003
1375,1,5696,672,1334.7,1.99,1.6457459926017264,68.60999999999994,70.0,61.93999999999998,144.13999999999987,1.0,1.0,47.160000000000004,31.06,36.109999999999985,100.76000000000003,195.0499999999999,1.0,86.31,40.01000000000001,1.0,110.09000000000003,8.79,14.88,291.08,28.709999999999994
1376,2,4278,377,488.96,1.3,1.0889977728285078,37.809999999999995,1.0,41.29000000000001,81.84,42.07000000000001,1.0,1.0,74.15999999999998,44.760000000000005,26.020000000000007,22.2,1.0,43.92000000000001,0.8,1.0,17.78,5.1,40.540000000000006,3.81,6.8599999999999985
1377,0,9016,557,528.6,0.95,0.788955223880597,21.200000000000003,1.0,16.290000000000003,45.77999999999999,13.17,1.0,72.74999999999999,30.229999999999997,106.36000000000004,46.779999999999994,41.76,5.0,45.59999999999999,19.009999999999994,1.53,6.739999999999999,5.5200000000000005,12.909999999999998,29.479999999999997,8.49
1378,3,14528,557,890.51,1.6,1.5144727891156462,30.629999999999985,290.0,57.14999999999994,64.11999999999999,16.1,1.0,38.35,9.120000000000001,0.95,6.19,24.830000000000002,44.0,1.0,87.3000000000001,1.0,1.0,14.029999999999998,4.97,202.77000000000024,1.0
1379,0,11247,454,634.18,1.4,1.2837651821862348,21.800000000000004,20.0,37.98000000000002,41.51,1.0,1.0,100.74,34.83,50.06000000000002,41.64,13.839999999999998,1.0,57.670000000000016,17.779999999999998,3.4,42.519999999999996,1.02,12.19,136.35000000000008,0.85
1380,3,15076,289,817.12,2.83,2.214417344173442,13.740000000000002,1.0,5.92,21.64,6.9799999999999995,9.02,1.0,17.01,3.69,17.350000000000005,49.39999999999997,2.0,1.99,4.14,1.0,3.05,1.01,1.0,659.9899999999994,0.19
1381,1,10263,586,953.12,1.63,1.2426597131681878,49.4,41.0,67.68,81.4,24.499999999999996,1.0,7.65,26.420000000000005,129.03000000000003,146.67,101.04,8.0,32.89,29.850000000000005,0.84,31.269999999999996,10.45,18.430000000000003,126.10999999999996,20.490000000000002
1382,0,7747,1211,1858.77,1.53,1.3173423104181432,123.57000000000012,1.0,169.35999999999987,197.89000000000016,57.740000000000016,1.0,73.39,57.910000000000004,139.94000000000008,239.94999999999976,259.0399999999998,1.0,135.35000000000002,57.90999999999998,1.0,141.84,13.25,49.75999999999999,131.66000000000005,10.21
1383,5,4279,263,352.42,1.34,1.0910835913312693,16.8,30.0,59.090000000000025,19.52,42.050000000000004,1.0,1.0,10.579999999999998,36.58,14.590000000000003,44.39,1.0,26.15,1.9000000000000001,1.0,3.19,2.88,35.66000000000002,4.18,4.859999999999999
1384,2,12993,496,557.86,1.12,0.9344388609715243,71.80000000000001,1.0,91.43000000000002,24.439999999999998,1.0,1.0,1.0,19.21,63.85999999999999,62.279999999999966,51.6,1.0,43.01,1.0,4.58,108.59000000000002,3.19,9.91,1.0,3.96
1385,2,4280,513,460.28,0.9,0.7496416938110749,31.490000000000002,1.0,20.069999999999997,4.26,80.25000000000003,1.0,1.0,4.8500000000000005,47.29000000000003,19.690000000000005,5.45,1.0,12.07,111.06000000000014,1.0,2.0300000000000002,13.700000000000001,1.01,19.02,88.03999999999998
1386,5,15667,661,561.19,0.85,0.8063074712643679,60.42000000000003,46.0,70.85000000000002,48.589999999999996,1.0,1.0,1.0,1.0,66.25999999999998,83.72999999999999,20.37,1.0,1.0,66.05000000000004,1.0,37.13999999999999,1.99,41.850000000000016,1.0,17.939999999999998
1387,6,13002,242,309.81,1.28,1.191576923076923,38.189999999999976,1.0,12.55,60.44,1.0,1.0,19.799999999999997,6.08,45.050000000000004,17.880000000000003,8.6,1.0,40.970000000000006,1.0,1.0,40.95000000000001,1.0,12.25,7.05,1.0
1388,4,11259,503,575.15,1.14,0.9397875816993464,44.819999999999986,1.0,57.71000000000002,84.20999999999994,1.11,11.67,16.78,10.35,62.21000000000003,72.02999999999999,64.03,1.0,67.71000000000001,7.4499999999999975,0.32,45.510000000000005,10.76,13.03,1.0,5.449999999999999
1389,1,13006,321,828.42,2.58,1.9771360381861574,38.769999999999996,60.0,43.870000000000005,81.96999999999997,1.0,1.0,221.81000000000006,7.94,18.619999999999997,37.0,38.84,1.0,75.07000000000001,1.0,5.1,22.959999999999997,1.0,21.85,153.42999999999998,1.19
1390,5,1642,147,232.72,1.58,1.1578109452736318,15.129999999999999,65.0,43.82000000000002,20.64,1.0,1.0,1.0,7.749999999999999,4.08,10.32,39.1,4.0,3.88,4.0600000000000005,1.0,1.64,0.42,12.879999999999999,1.0,1.0
1391,6,9023,121,262.87,2.17,1.7524666666666666,6.41,1.0,1.37,13.439999999999998,1.0,0.99,49.04,3.49,13.229999999999999,49.750000000000014,68.85,8.0,27.499999999999996,0.33,1.0,11.72,4.82,1.29,1.0,2.64
1392,1,5703,735,1348.33,1.83,1.4592316017316016,49.55999999999998,10.0,56.300000000000026,97.56000000000006,1.0,1.0,463.38999999999976,52.67000000000001,127.26999999999998,98.41000000000004,51.96999999999999,5.0,154.88,51.52000000000001,8.06,42.88,7.779999999999999,14.08,46.510000000000026,10.490000000000002
1393,1,10256,777,1648.82,2.12,1.8779271070615033,103.30000000000003,210.0,27.89999999999999,61.65999999999998,35.38,1.0,11.15,32.14,87.98,27.22,41.50000000000001,95.5,101.9,95.29999999999997,1.0,59.360000000000014,4.08,80.12000000000002,525.4000000000005,48.93000000000001
1394,2,1652,450,349.67,0.78,0.7315271966527197,39.37,1.0,21.5,31.16000000000002,1.0,1.0,1.0,14.53,97.60000000000001,47.12999999999998,26.29,1.0,31.96,4.12,1.0,24.919999999999995,1.0,1.26,1.0,9.83
1395,2,1654,293,427.18,1.46,1.2346242774566474,39.37999999999999,1.0,42.82000000000001,59.250000000000014,8.09,1.0,6.8,33.25000000000001,55.08,26.37,26.220000000000006,3.0,15.260000000000002,6.099999999999999,1.0,69.28999999999999,1.0,33.00000000000001,1.0,3.27
1396,6,1657,206,270.47,1.31,1.1658189655172415,28.7,1.0,9.57,20.339999999999996,2.5,1.0,1.0,8.07,21.049999999999997,14.729999999999999,16.43,40.0,60.42,18.959999999999997,1.0,24.26,1.69,1.67,1.0,2.08
1397,4,10992,778,1069.9,1.38,1.1770077007700772,45.14,55.0,106.70000000000002,116.41999999999986,12.35,1.0,81.09,72.4,110.77999999999996,127.73999999999997,45.81000000000001,1.0,176.87000000000003,26.780000000000026,3.97,20.4,16.83,36.52000000000001,1.0,15.1
1398,5,4285,238,387.96,1.63,1.4107636363636362,49.01999999999999,93.6,12.460000000000003,57.420000000000016,1.0,1.0,1.0,19.13,32.06000000000001,17.950000000000003,18.84,32.0,5.64,2.1500000000000004,1.0,17.28,1.5999999999999999,12.319999999999997,12.7,3.79
1399,1,10999,524,948.17,1.81,1.5342556634304207,25.83,40.0,77.74000000000002,33.949999999999996,3.4,1.0,130.25999999999996,42.91000000000001,12.950000000000001,48.010000000000026,61.050000000000004,16.0,12.479999999999999,8.590000000000002,0.84,11.559999999999999,2.9499999999999997,67.54,351.0700000000003,1.04
1400,2,10260,748,629.97,0.84,0.7394014084507042,103.30999999999992,1.0,97.3900000000001,127.73000000000035,1.0,1.0,1.0,27.75,73.80000000000003,121.1,20.35000000000001,1.0,27.380000000000006,15.239999999999995,1.0,9.129999999999999,3.98,2.81,1.0,1.0
1401,5,1663,355,435.98,1.23,1.0607785888077859,62.02999999999999,30.0,45.929999999999986,45.41,4.48,11.14,3.82,22.880000000000006,50.19,21.379999999999995,19.8,1.0,24.839999999999996,36.230000000000004,2.53,32.43,4.1,4.949999999999999,1.0,12.840000000000003
1402,3,5702,211,676.6,3.21,2.7843621399176954,13.55,30.0,27.150000000000006,8.040000000000001,1.0,1.0,398.5700000000003,12.359999999999998,5.42,16.15,31.930000000000003,1.0,28.990000000000002,0.9,1.0,14.129999999999999,1.18,35.63,50.730000000000025,1.87
1403,5,15669,511,580.76,1.14,0.961523178807947,66.88999999999997,20.0,82.15000000000006,45.40000000000002,0.48,1.0,13.61,1.0,3.33,32.059999999999995,99.68000000000002,2.0,10.76,41.6,0.47,19.16,1.9,77.32,46.559999999999995,17.389999999999997
1404,3,7758,151,354.86,2.35,1.9714444444444446,16.07,1.0,31.79,28.76000000000001,5.73,1.96,19.81,15.34,7.39,21.300000000000004,16.3,1.0,3.53,2.99,1.0,1.58,5.01,4.1,171.22000000000006,1.98
1405,1,5704,1109,2095.28,1.89,1.6293001555209954,134.7300000000002,70.0,129.77999999999994,216.66000000000005,1.0,1.0,69.08999999999999,175.28,214.3899999999999,161.51000000000005,109.22,1.0,51.24,8.940000000000001,1.69,284.71000000000004,28.07,44.90000000000001,378.7300000000006,16.34
1406,4,9027,646,768.9,1.19,1.0875530410183876,35.75,1.0,104.13000000000002,53.62999999999999,1.0,1.0,17.5,17.48,103.75000000000003,144.20000000000005,84.41,4.0,105.93999999999997,10.190000000000001,5.01,31.159999999999986,9.139999999999999,40.23000000000001,1.0,2.38
1407,1,10261,609,1301.72,2.14,1.8054368932038836,38.79999999999998,10.0,52.249999999999986,69.53000000000002,15.33,1.0,103.76999999999998,34.21000000000001,110.23999999999998,49.16999999999998,122.88000000000008,67.0,147.12999999999997,11.449999999999998,1.0,11.690000000000001,18.529999999999998,61.789999999999964,356.04999999999995,21.9
1408,4,11526,737,1034.78,1.4,1.0358158158158157,70.16000000000005,10.0,86.38999999999997,121.54000000000009,47.05,25.51,9.77,53.45999999999999,120.45999999999998,141.31,60.96000000000001,1.0,105.55000000000003,9.759999999999998,1.52,40.94,1.49,115.79999999999994,5.65,7.460000000000001
